date,0
2017-08-28,134697839.8341817
2017-08-29,135355339.61799946
2017-08-30,137560878.7425034
2017-08-31,139834536.08560196
2017-09-01,139813904.8084536
2017-09-05,137527111.33337998
2017-09-06,138387570.1787965
2017-09-07,138667137.2560314
2017-09-08,137276497.79251868
2017-09-11,140293066.21312
2017-09-12,141074585.7658944
2017-09-13,141308108.30806777
2017-09-14,140404197.87756744
2017-09-15,141046012.3895836
2017-09-18,141134745.69057122
2017-09-19,141490464.65662828
2017-09-20,141076833.55025855
2017-09-21,139806185.67328417
2017-09-22,139671384.1515835
2017-09-25,137886928.22158432
2017-09-26,138300297.59472123
2017-09-27,140057221.36977494
2017-09-28,140148889.67941284
2017-09-29,141622666.65582436
2017-10-02,142335926.81066343
2017-10-03,142915895.67520273
2017-10-04,143193664.09798455
2017-10-05,145416501.29980066
2017-10-06,145419228.69198862
2017-10-09,144982747.1645537
2017-10-10,145444531.16156682
2017-10-11,146078140.65141523
2017-10-12,145564783.3613961
2017-10-13,146274680.37048426
2017-10-16,146943584.82326728
2017-10-17,147205440.92435956
2017-10-18,147142013.17531005
2017-10-19,146610449.35869393
2017-10-20,147732441.6266556
2017-10-23,146165169.19139075
2017-10-24,146640326.43656185
2017-10-25,145329958.0127469
2017-10-26,145026794.70765254
2017-10-27,150406908.40132627
2017-10-30,150154807.81213865
2017-10-31,150924215.4046361
2017-11-01,151043058.71469718
2017-11-02,150785055.86903995
2017-11-03,152708297.91181692
2017-11-06,153432251.3991916
2017-11-07,153385243.58375457
2017-11-08,154233059.29904285
2017-11-09,152834109.90201855
2017-11-10,152746954.81097686
2017-11-13,153047037.87096453
2017-11-14,152104160.6297784
2017-11-15,150598959.4156379
2017-11-16,153773606.11716288
2017-11-17,152704456.395401
2017-11-20,152814986.1687488
2017-11-21,155444236.90142006
2017-11-22,155465506.8114719
2017-11-24,156363559.36025268
2017-11-27,156184374.12069345
2017-11-28,158136848.76658806
2017-11-29,155252866.8925609
2017-11-30,157882711.64414132
2017-12-01,156852710.306488
2017-12-04,154824878.3737203
2017-12-05,154337762.15089443
2017-12-06,155033815.31859353
2017-12-07,156016697.47313544
2017-12-08,157524959.7399553
2017-12-11,159191497.42630276
2017-12-12,159225534.13948566
2017-12-13,159483714.95416492
2017-12-14,158687696.4837327
2017-12-15,161772986.57111853
2017-12-18,164120139.00666162
2017-12-19,162485113.25417754
2017-12-20,162191866.67431632
2017-12-21,162514606.3911776
2017-12-22,162254967.41429073
2017-12-26,161151391.3965039
2017-12-27,161218261.91849074
2017-12-28,161714019.06470275
2017-12-29,160071663.14664078
2018-01-02,163991324.50722152
2018-01-03,166588729.75575522
2018-01-04,167549536.45534194
2018-01-05,170315066.9810285
2018-01-08,171256354.45733714
2018-01-09,171619810.68147543
2018-01-10,170921940.15109745
2018-01-11,173305344.71911094
2018-01-12,175674471.01338622
2018-01-16,174537375.1301846
2018-01-17,178049617.28927812
2018-01-18,177747453.15172166
2018-01-19,179078100.8938074
2018-01-22,182415023.3715889
2018-01-23,184273683.8569544
2018-01-24,182969738.59487918
2018-01-25,182945878.61968023
2018-01-26,187831592.1576916
2018-01-29,185637681.9295106
2018-01-30,182169092.20613632
2018-01-31,182978629.9145688
2018-02-01,181178722.14437747
2018-02-02,173584861.43219364
2018-02-05,159447606.00011742
2018-02-06,164840996.36165893
2018-02-07,162805611.57344782
2018-02-08,154204540.43154776
2018-02-09,156960200.57834917
2018-02-12,159704351.3215241
2018-02-13,160346348.6550262
2018-02-14,163058669.62895143
2018-02-15,165697791.6386405
2018-02-16,165348930.95671138
2018-02-20,164992262.5841524
2018-02-21,164333147.7442021
2018-02-22,164431229.1136487
2018-02-23,167493836.44073156
2018-02-26,169560267.02754548
2018-02-27,167464088.4147365
2018-02-28,166099895.91227216
2018-03-01,163572053.08699507
2018-03-02,164712479.77882814
2018-03-05,166516242.30871594
2018-03-06,167073524.75463
2018-03-07,167258765.76329395
2018-03-08,168324237.17013502
2018-03-09,172218530.80957544
2018-03-12,172786952.62151814
2018-03-13,169729403.5719737
2018-03-14,168924583.00734586
2018-03-15,168615077.82274032
2018-03-16,168299965.39547315
2018-03-19,162673727.59405896
2018-03-20,163357784.97653314
2018-03-21,162439087.3359771
2018-03-22,155358453.13822472
2018-03-23,149698847.40251005
2018-03-26,154763232.49455145
2018-03-27,149866124.6699109
2018-03-28,148950070.86656415
2018-03-29,150924938.6743215
2018-04-02,146351966.4743794
2018-04-03,147758177.3308115
2018-04-04,149315490.04801062
2018-04-05,150109326.75328436
2018-04-06,147379633.7192649
2018-04-09,148039972.55384701
2018-04-10,150210794.3140407
2018-04-11,149610006.68874022
2018-04-12,150738033.5095191
2018-04-13,150101207.66389066
2018-04-16,150975047.13737175
2018-04-17,153482012.45565262
2018-04-18,153701321.2328525
2018-04-19,152533566.00513974
2018-04-20,150630228.44511157
2018-04-23,150411945.36916462
2018-04-24,147433245.57373813
2018-04-25,147672382.29474026
2018-04-26,149856359.87743533
2018-04-27,149966635.15566137
2018-04-30,148908874.44875234
2018-05-01,149954847.9485575
2018-05-02,148927058.51202747
2018-05-03,148732039.48007068
2018-05-04,151381047.85199818
2018-05-07,152903604.09766394
2018-05-08,152743790.78487834
2018-05-09,155702068.05658567
2018-05-10,158563974.34455696
2018-05-11,158850900.82251972
2018-05-14,159153522.6275427
2018-05-15,156371120.85401535
2018-05-16,158030848.18382803
2018-05-17,157261235.84003165
2018-05-18,156024217.65180832
2018-05-21,158041721.09102026
2018-05-22,157365154.3297546
2018-05-23,159095137.13357484
2018-05-24,158691473.1108964
2018-05-25,158440796.0553384
2018-05-29,155886937.64729533
2018-05-30,159052393.7672618
2018-05-31,157943733.333473
2018-06-01,161942439.33728826
2018-06-04,164142328.58147
2018-06-05,164738024.5050264
2018-06-06,167043714.50321057
2018-06-07,165633574.39727333
2018-06-08,166100340.52685896
2018-06-11,166735429.7813334
2018-06-12,167794691.97384554
2018-06-13,167216855.57734895
2018-06-14,169297956.40890905
2018-06-15,168458536.46553457
2018-06-18,167980958.17529982
2018-06-19,166828118.12630752
2018-06-20,168264944.20149308
2018-06-21,165714608.9995654
2018-06-22,165615930.57460287
2018-06-25,159596633.41189066
2018-06-26,160570697.44734815
2018-06-27,157025051.396347
2018-06-28,159242279.6816159
2018-06-29,159867846.53469965
2018-07-02,161249072.74557653
2018-07-03,158781890.3880195
2018-07-05,162016185.38441873
2018-07-06,165875040.95297605
2018-07-09,168828170.56758052
2018-07-10,169525539.32135943
2018-07-11,167391202.48431394
2018-07-12,171760446.37663043
2018-07-13,172005269.04328147
2018-07-16,171405916.17556483
2018-07-17,173107174.54268324
2018-07-18,173110986.65808675
2018-07-19,171557411.81864816
2018-07-20,171288869.0149931
2018-07-23,172119807.4155613
2018-07-24,173660588.47257972
2018-07-25,177533248.69479984
2018-07-26,174389267.59056473
2018-07-27,170819091.59933588
2018-07-30,167479687.19673535
2018-07-31,169553485.02200592
2018-08-01,169879749.88515612
2018-08-02,173083170.55366984
2018-08-03,174320986.85807616
2018-08-06,175952020.59206876
2018-08-07,177139365.12090755
2018-08-08,177243732.13058946
2018-08-09,176858746.04948887
2018-08-10,174288034.00891477
2018-08-13,173408085.49109337
2018-08-14,175566498.8011431
2018-08-15,172072432.64117107
2018-08-16,173997247.00888097
2018-08-17,174613964.57334527
2018-08-20,174798301.71137258
2018-08-21,175815318.66291547
2018-08-22,176358201.36604333
2018-08-23,175835844.4850611
2018-08-24,178493171.72214946
2018-08-27,181685870.7474804
2018-08-28,182004077.4275756
2018-08-29,185046699.15287566
2018-08-30,183934157.63742617
2018-08-31,184140880.64802068
2018-09-04,182998388.0684729
2018-09-05,180106511.94946665
2018-09-06,177917442.89859712
2018-09-07,176851239.62745893
2018-09-10,177720071.36530086
2018-09-11,179640129.47550836
2018-09-12,179118241.01915315
2018-09-13,182054916.73768795
2018-09-14,181517848.94978607
2018-09-17,177906159.95259494
2018-09-18,180307249.34938458
2018-09-19,180325588.07773745
2018-09-20,183745172.22947708
2018-09-21,182537435.46107975
2018-09-24,182401194.5863635
2018-09-25,182443506.96406463
2018-09-26,181990598.45495835
2018-09-27,184003079.0230011
2018-09-28,183945509.0399275
2018-10-01,184924674.06625003
2018-10-02,184363111.04819742
2018-10-03,184626480.0820537
2018-10-04,179602554.42422464
2018-10-05,176364750.23498955
2018-10-08,175252844.642845
2018-10-09,175530147.2501563
2018-10-10,162218141.13774157
2018-10-11,157344091.7421271
2018-10-12,162910874.25988916
2018-10-15,160720115.90461716
2018-10-16,166888977.73928782
2018-10-17,166942358.1146089
2018-10-18,162705011.7625394
2018-10-19,162537581.86097032
2018-10-22,162597359.19806978
2018-10-23,161648903.83763838
2018-10-24,153538193.31448507
2018-10-25,158123416.60585856
2018-10-26,154539181.74278232
2018-10-29,152480756.37510228
2018-10-30,154913784.61803585
2018-10-31,157520899.22786146
2018-11-01,159307601.77721113
2018-11-02,157696266.07523465
2018-11-05,157923758.41036925
2018-11-06,158956078.44394138
2018-11-07,162873765.81281322
2018-11-08,162219029.33784366
2018-11-09,160042793.48539907
2018-11-12,156022395.94478655
2018-11-13,155944487.93286535
2018-11-14,154761871.54227516
2018-11-15,157019658.33219108
2018-11-16,156943542.18194175
2018-11-19,152872352.8422842
2018-11-20,150086128.93781912
2018-11-21,150663120.5028803
2018-11-23,149506091.41438904
2018-11-26,151967234.72538805
2018-11-27,152572588.57876095
2018-11-28,157690371.66929147
2018-11-29,157193556.60927466
2018-11-30,158428164.246282
2018-12-03,161331667.50017524
2018-12-04,154573834.82605088
2018-12-06,155016813.45274574
2018-12-07,150474256.3253864
2018-12-10,151455008.7267759
2018-12-11,151734022.34131876
2018-12-12,152841247.64444306
2018-12-13,152835311.02251914
2018-12-14,149217312.085702
2018-12-17,146875151.29802787
2018-12-18,147164495.14158407
2018-12-19,145029144.134771
2018-12-20,143362136.5394945
2018-12-21,140585369.00652763
2018-12-24,137979288.7365504
2018-12-26,143440910.30682188
2018-12-27,143922226.66214678
2018-12-28,143860988.50567973
2018-12-31,144612453.424921
2019-01-02,144840956.34547052
2019-01-03,142415979.1890696
2019-01-04,145640796.89715725
2019-01-07,146464220.85821748
2019-01-08,147231741.71087548
2019-01-09,147789313.74166462
2019-01-10,148074378.4503956
2019-01-11,147946788.99120057
2019-01-14,147319127.24037474
2019-01-15,148650629.08383113
2019-01-16,148759752.0972354
2019-01-17,149464851.19364157
2019-01-18,150519330.60273582
2019-01-22,148294433.38713533
2019-01-23,148460356.53133795
2019-01-24,148811184.67999902
2019-01-25,149894588.05335298
2019-01-28,148468041.09869346
2019-01-29,147727500.60666734
2019-01-30,150538067.1918216
2019-01-31,152793897.20057666
2019-02-01,152427313.8892262
2019-02-04,154605877.11450627
2019-02-05,156510145.27094597
2019-02-06,155829817.71841806
2019-02-07,152339519.69784337
2019-02-08,152757245.48846248
2019-02-11,152677128.51568344
2019-02-12,156520124.10844088
2019-02-13,157059315.1442623
2019-02-14,156881795.04956168
2019-02-15,159112244.31463692
2019-02-19,159645538.38671345
2019-02-20,159902787.8987013
2019-02-21,158718232.71296543
2019-02-22,160845202.89963943
2019-02-25,161618568.20349365
2019-02-26,161638856.62747177
2019-02-27,161434701.31466773
2019-02-28,160729911.7746099
2019-03-01,162814998.33446744
2019-03-04,162219000.15477863
2019-03-05,162086743.93781915
2019-03-06,160153434.69930026
2019-03-07,156816999.61331004
2019-03-08,156234598.7978256
2019-03-11,161717987.97170892
2019-03-12,163183764.79328352
2019-03-13,165457384.19575277
2019-03-14,165038866.12510568
2019-03-15,167349350.11134577
2019-03-18,168320861.60409632
2019-03-19,168895334.6588125
2019-03-20,169023355.01312965
2019-03-21,173540901.75929782
2019-03-22,166355205.71975592
2019-03-25,165879544.1722989
2019-03-26,167856202.56961817
2019-03-27,165866420.9090707
2019-03-28,166845852.09290358
2019-03-29,169127648.69155043
2019-04-01,173340334.68170857
2019-04-02,174046985.7078435
2019-04-03,175287221.1030235
2019-04-04,175650601.14719465
2019-04-05,177374181.70333275
2019-04-08,177926163.9775816
2019-04-09,176353499.0259099
2019-04-10,177867183.21007097
2019-04-11,177360366.0362314
2019-04-12,179291613.8780763
2019-04-15,179167929.3125432
2019-04-16,179866654.1704477
2019-04-17,180017239.1638303
2019-04-18,180567258.11649638
2019-04-22,181197891.31224722
2019-04-23,185095322.05394888
2019-04-24,184065171.16696042
2019-04-25,184662022.2132732
2019-04-26,185650295.65316215
2019-04-29,186263875.9383129
2019-04-30,184879174.61342078
2019-05-01,182858610.41829416
2019-05-02,181632492.30630323
2019-05-03,186271155.7012459
2019-05-06,184328402.89309427
2019-05-07,177622492.19452074
2019-05-08,176892094.30600345
2019-05-09,175369029.69050404
2019-05-10,176433949.2853099
2019-05-13,165842881.2448317
2019-05-14,169017456.59456518
2019-05-15,172123726.78342173
2019-05-16,175083881.52252564
2019-05-17,172503975.98323599
2019-05-20,168984014.21883947
2019-05-21,171728096.28164873
2019-05-22,170609799.29454562
2019-05-23,166613489.30124903
2019-05-24,166833716.48587522
2019-05-28,165014082.56939858
2019-05-29,162955689.54810607
2019-05-30,163864818.86955234
2019-05-31,159907937.7183363
2019-06-03,156778121.03123584
2019-06-04,163249802.24580166
2019-06-05,165090388.68997148
2019-06-06,166799910.1807728
2019-06-07,170272975.50298783
2019-06-10,172160241.8878903
2019-06-11,172279396.27963004
2019-06-12,171206072.88180456
2019-06-13,172594369.3761924
2019-06-14,171801685.60387582
2019-06-17,172711816.21528086
2019-06-18,176411430.7118339
2019-06-19,177307465.72949153
2019-06-20,180237638.1083039
2019-06-21,179746768.75854826
2019-06-24,179514162.86149505
2019-06-25,174945382.07755074
2019-06-26,175488533.3064552
2019-06-27,176645033.45648897
2019-06-28,177657639.90777686
2019-07-01,181632876.80889365
2019-07-02,182789432.643814
2019-07-03,185589687.72712216
2019-07-05,184964796.98348683
2019-07-08,182613452.90474615
2019-07-09,183720003.66590315
2019-07-10,186391791.70551515
2019-07-11,186656933.11171326
2019-07-12,188531282.65640226
2019-07-15,189161033.5736238
2019-07-16,187494379.96188587
2019-07-17,185303206.38205814
2019-07-18,186157028.83186814
2019-07-19,183721756.83103743
2019-07-22,185598538.39525554
2019-07-23,188103843.75052422
2019-07-24,190269760.83724546
2019-07-25,187519918.5466316
2019-07-26,190669076.2076679
2019-07-29,189630402.64811483
2019-07-30,188308515.92346075
2019-07-31,183606433.7388555
2019-08-01,181058951.23484793
2019-08-02,176993433.18831953
2019-08-05,165382229.6972006
2019-08-06,169634476.1271025
2019-08-07,170492259.03923634
2019-08-08,176688789.62228936
2019-08-09,174413880.99776813
2019-08-12,171175305.3722275
2019-08-13,176090863.8465714
2019-08-14,168578233.9068541
2019-08-15,168729652.05930737
2019-08-16,172034384.84664765
2019-08-19,174981505.67234796
2019-08-20,173356095.8950896
2019-08-21,175124964.3625473
2019-08-22,174746916.80430678
2019-08-23,168717183.23527825
2019-08-26,171194082.82529983
2019-08-27,170625158.57301775
2019-08-28,171613889.39993477
2019-08-29,174264438.02294055
2019-08-30,173994658.33037
2019-09-03,172512908.24613798
2019-09-04,175218482.16860557
2019-09-05,178590765.97383356
2019-09-06,178585514.4344177
2019-09-09,178396699.09079415
2019-09-10,178031342.73029846
2019-09-11,179947125.8391414
2019-09-12,180868457.82917452
2019-09-13,180214207.1361354
2019-09-16,179073986.1375665
2019-09-17,180160680.81486338
2019-09-18,180162351.75744933
2019-09-19,180392527.04689538
2019-09-20,177851980.70308492
2019-09-23,177857663.59934652
2019-09-24,174064188.22192472
2019-09-25,177013090.07601616
2019-09-26,175957244.32268324
2019-09-27,172790931.6458752
2019-09-30,175202957.69967526
2019-10-01,171655283.56053403
2019-10-02,165636743.83348498
2019-10-03,168778957.15088975
2019-10-04,173515522.08367297
2019-10-07,172208200.33378944
2019-10-08,166920425.12977406
2019-10-09,170102119.11262116
2019-10-10,172536384.0992696
2019-10-11,176511330.70768887
2019-10-14,176274930.7966923
2019-10-15,180054670.03245395
2019-10-16,179344884.65484017
2019-10-17,180239521.67456064
2019-10-18,177888053.49551883
2019-10-21,180428545.99985427
2019-10-22,178557494.18503836
2019-10-23,179331757.84255216
2019-10-24,181232438.26751593
2019-10-25,183270336.67920104
2019-10-28,185990006.8574204
2019-10-29,184509370.24948013
2019-10-30,185932320.6864202
2019-10-31,185485858.0014467
2019-11-01,188852116.6393644
2019-11-04,190741289.58479577
2019-11-05,190597670.14153355
2019-11-06,190174653.59784672
2019-11-07,191443439.56925267
2019-11-08,192641605.04051682
2019-11-11,191977452.6700044
2019-11-12,192897601.21540204
2019-11-13,192969671.80484888
2019-11-14,193058834.00224194
2019-11-15,195836854.62870607
2019-11-18,196096200.11990747
2019-11-19,196291181.491784
2019-11-20,194344557.67486638
2019-11-21,193560455.98672947
2019-11-22,194078029.6691427
2019-11-25,197841379.54015237
2019-11-26,198627452.40842938
2019-11-27,200862728.3156847
2019-11-29,199160849.0766995
2019-12-02,195390494.89411896
2019-12-03,192510568.96172988
2019-12-04,194635647.98375037
2019-12-05,195331467.6377591
2019-12-06,199166525.11171564
2019-12-09,197597229.63649786
2019-12-10,197173409.1135952
2019-12-11,198738257.8447573
2019-12-12,201894838.70069724
2019-12-13,202640718.70019984
2019-12-16,206027249.81680137
2019-12-17,206149671.27798432
2019-12-18,206279418.80977315
2019-12-19,208373088.97803393
2019-12-20,210080922.72210482
2019-12-23,210913653.6363246
2019-12-24,210986911.8977269
2019-12-26,213930409.47838143
2019-12-27,213655143.38824955
2019-12-30,211033668.66949
2019-12-31,211902727.6420851
2020-01-02,217380923.20894226
2020-01-03,213700975.4774429
2020-01-06,215850334.47494546
2020-01-07,215170480.25058946
2020-01-08,217891789.86625573
2020-01-09,221172246.3992781
2020-01-10,219926643.83267176
2020-01-13,223932578.21111146
2020-01-14,222665063.9325802
2020-01-15,223215663.6962341
2020-01-16,227166349.44470716
2020-01-17,228953093.61952057
2020-01-21,228356838.47056502
2020-01-22,228943038.6618722
2020-01-23,229896500.78496096
2020-01-24,225870857.4186502
2020-01-27,217540213.94979727
2020-01-28,223117871.70694742
2020-01-29,223252264.60584393
2020-01-30,224727232.8241475
2020-01-31,217038798.3688255
2020-02-03,221887845.3533381
2020-02-04,230303060.8429207
2020-02-05,233535234.81093815
2020-02-06,236161920.0020871
2020-02-07,233950465.87853023
2020-02-10,238252954.09697756
2020-02-11,238638196.48986676
2020-02-12,242274908.52218643
2020-02-13,241691580.3296471
2020-02-14,242669677.04448023
2020-02-18,242114669.0646651
2020-02-19,245405391.7139203
2020-02-20,242229045.4710669
2020-02-21,235522686.3614588
2020-02-24,220798755.27436897
2020-02-25,212118827.60053602
2020-02-26,212306542.32253197
2020-02-27,199087285.8062926
2020-02-28,198730089.61485922
2020-03-02,208618703.24893585
2020-03-03,203072035.50150934
2020-03-04,210253931.04480723
2020-03-05,205071921.12516284
2020-03-06,202516210.49661276
2020-03-09,191350936.02314755
2020-03-10,195830998.53515515
2020-03-11,192270056.88606185
2020-03-12,185408717.8466622
2020-03-13,190676055.3656371
2020-03-16,184460426.30257416
2020-03-17,187502253.55367327
2020-03-18,185732760.96767452
2020-03-19,185938948.15634674
2020-03-20,184173339.7914118
2020-03-23,183666506.91417196
2020-03-24,187315998.27316326
2020-03-25,187499012.30003968
2020-03-26,189788774.13951686
2020-03-27,188517079.29986322
2020-03-30,189924685.63687316
2020-03-31,189477063.5513108
2020-04-01,187721026.85010946
2020-04-02,188633759.00421622
2020-04-03,188077718.8856961
2020-04-06,190933082.2198256
2020-04-07,190975406.6171669
2020-04-08,192165677.35002628
2020-04-09,192554909.23259175
2020-04-13,192623406.58981103
2020-04-14,194511457.93279725
2020-04-15,193503979.0051526
2020-04-16,194290065.22242144
2020-04-17,195587610.29128027
2020-04-20,194581542.78826353
2020-04-21,192151658.02912503
2020-04-22,193982886.70527104
2020-04-23,193916102.0027717
2020-04-24,195137289.85349762
2020-04-27,196142847.45066303
2020-04-28,195075307.60398352
2020-04-29,197996607.31525055
2020-04-30,197353633.2240114
2020-05-01,193261649.00907394
2020-05-04,193986987.54907456
2020-05-05,195039119.83773842
2020-05-06,195012899.30271783
2020-05-07,196609430.70556352
2020-05-08,199475408.94052044
2020-05-11,200348272.72046095
2020-05-12,196434690.50289404
2020-05-13,193463464.22978345
2020-05-14,195061984.22058722
2020-05-15,195834502.846789
2020-05-18,199308634.17923126
2020-05-19,198023788.50036466
2020-05-20,202202858.60455927
2020-05-21,200073883.2537265
2020-05-22,200688660.76325312
2020-05-26,201819780.96213058
2020-05-27,204251013.31072593
2020-05-28,203852605.06707972
2020-05-29,206462714.58084616
2020-06-01,207428412.74524438
2020-06-02,209899387.10317728
2020-06-03,212874622.57576123
2020-06-04,211196431.49150565
2020-06-05,218798832.73017636
2020-06-08,222043102.17759883
2020-06-09,221983699.64036196
2020-06-10,223046550.27076313
2020-06-11,202021392.63590425
2020-06-12,204228006.84288996
2020-06-15,206643109.62894234
2020-06-16,210762955.44648254
2020-06-17,210641966.11252096
2020-06-18,211004966.3032904
2020-06-19,210281035.14787957
2020-06-22,212547214.88538274
2020-06-23,214171769.6983733
2020-06-24,208386565.89190194
2020-06-25,210694285.30518857
2020-06-26,205249069.841326
2020-06-29,207961603.09004247
2020-06-30,211400482.43017408
2020-07-01,213383079.1521573
2020-07-02,214700258.31919426
2020-07-06,219022841.02434528
2020-07-07,217109194.3302359
2020-07-08,219396806.50896087
2020-07-09,219697944.88183588
2020-07-10,221580501.57769608
2020-07-13,216733695.34405893
2020-07-14,219777231.0983562
2020-07-15,221501481.2637642
2020-07-16,219834642.6132888
2020-07-17,220464417.0071238
2020-07-20,226295068.20672452
