Date,DIA,IWM,QQQ,SPY,TQQQ,UPRO,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2025-03-18,408.95050048828125,201.04348754882812,471.5509033203125,552.9981079101562,29.659517288208008,73.83830261230469,42.41783905029297,94.45572662353516,43.90694808959961,48.10964584350586,129.72779846191406,105.28738403320312,77.19501495361328,40.25383758544922,37.96744918823242,143.71107482910156,95.7278060913086
2025-03-19,412.76971435546875,204.16976928710938,477.86090087890625,559.0206909179688,30.813024520874023,76.14049530029297,42.55937576293945,95.57843780517578,44.623191833496094,48.63951873779297,131.44923400878906,106.65713500976562,77.19501495361328,40.30186080932617,38.10744094848633,143.7893829345703,97.5632095336914
2025-03-20,412.4751281738281,202.87374877929688,476.2411193847656,557.4041748046875,30.49618148803711,75.5871810913086,42.29094314575195,95.37162017822266,44.786624908447266,48.70819854736328,130.79017639160156,105.8978271484375,76.81751251220703,40.25383758544922,38.26192092895508,143.87745666503906,97.3306884765625
2025-03-21,412.7712097167969,201.61727905273438,477.8111572265625,557.5880737304688,30.783321380615234,75.5871810913086,41.87120056152344,96.12008666992188,44.47417449951172,48.531578063964844,130.0917510986328,106.18566131591797,76.78846740722656,39.86013412475586,38.015716552734375,143.4761962890625,97.68193817138672
2025-03-24,418.54541015625,206.6332244873047,488.29644775390625,567.5736083984375,32.73883819580078,79.50981140136719,42.43859100341797,97.48123168945312,44.98090362548828,49.387367248535156,132.5042266845703,108.19668579101562,77.26334381103516,40.41485595703125,38.003562927246094,144.5716552734375,101.34398651123047
2025-03-25,418.8700256347656,205.485595703125,491.0829162597656,568.93798828125,33.32301712036133,80.03348541259766,42.42877960205078,98.71590423583984,45.16499710083008,49.663108825683594,132.7015838623047,108.55462646484375,76.56270599365234,39.93165588378906,37.39585876464844,142.724609375,102.15259552001953
2025-03-26,417.305908203125,203.39808654785156,482.04669189453125,562.1458129882812,31.469972610473633,77.25848388671875,42.50724792480469,97.87631225585938,45.43144226074219,49.515384674072266,131.82342529296875,106.13346862792969,77.74989318847656,40.13459777832031,37.643802642822266,142.20388793945312,100.81814575195312
2025-03-27,416.03704833984375,202.4285430908203,479.3000183105469,560.6529541015625,30.93372344970703,76.53551483154297,42.48762893676758,97.44171142578125,44.99059295654297,49.41690444946289,131.1228485107422,105.15406036376953,78.6353988647461,40.0379524230957,37.63407897949219,142.42987060546875,100.88263702392578
2025-03-28,408.8365173339844,198.31289672851562,466.6810607910156,549.3623657226562,28.470943450927734,71.9402084350586,41.70790100097656,94.56735229492188,44.777442932128906,48.4616584777832,128.41928100585938,102.60363006591797,78.24616241455078,40.01863098144531,37.911197662353516,141.9877471923828,97.74742126464844
2025-03-31,413.0269470214844,197.36312866210938,466.6611633300781,553.0501098632812,28.451080322265625,73.18806457519531,42.163970947265625,95.2686538696289,45.271575927734375,49.05253601074219,129.3270721435547,102.65335845947266,79.47225952148438,40.44384002685547,38.33415603637695,143.45162963867188,97.95576477050781
2025-04-01,412.7417297363281,197.38290405273438,470.4230041503906,554.6121215820312,29.106496810913086,73.9011459350586,42.320899963378906,95.32791900634766,45.538021087646484,48.993446350097656,130.0572052001953,103.40406036376953,79.58902740478516,40.47283935546875,38.431392669677734,140.8284149169922,98.97769927978516
2025-04-02,415.1419372558594,200.49932861328125,473.8563232421875,558.1219482421875,29.75695037841797,75.29755401611328,42.6690788269043,95.66375732421875,45.60099792480469,49.39720916748047,131.28073120117188,104.16968536376953,79.35549926757812,40.66612243652344,38.611270904541016,141.7716064453125,100.85784149169922
2025-04-03,398.6062316894531,187.62802124023438,448.4891357421875,530.6173095703125,24.975379943847656,64.5025634765625,40.74182891845703,91.39667510986328,42.02093505859375,46.96477127075195,124.17647552490234,97.06031799316406,79.81282806396484,39.448455810546875,38.36819076538086,140.62208557128906,94.76598358154297
2025-04-04,376.9653015136719,179.25823974609375,420.63397216796875,499.5533447265625,20.402353286743164,53.301517486572266,38.19178771972656,86.16158294677734,38.15504837036133,43.5278434753418,116.37165832519531,90.66685485839844,76.34864044189453,37.65094757080078,36.23392105102539,132.90965270996094,90.67829132080078
2025-04-07,373.3749084472656,177.63571166992188,421.6490478515625,498.6635437011719,20.481800079345703,52.538936614990234,37.57879638671875,86.28011322021484,37.90797805786133,43.41952133178711,115.82896423339844,91.20877075195312,75.46312713623047,36.742530822753906,35.679691314697266,132.11383056640625,89.60675811767578
2025-04-08,370.3353576660156,172.95616149902344,414.0557861328125,490.8531188964844,19.314956665039062,50.16205596923828,36.42146682739258,85.07505798339844,37.031131744384766,43.252098083496094,114.87186431884766,89.35435485839844,74.29541778564453,35.8341178894043,35.53384017944336,130.64993286132812,87.47857666015625
2025-04-09,399.4521484375,187.65771484375,463.7552185058594,542.4021606445312,26.122364044189453,64.18563842773438,39.604122161865234,92.59185028076172,39.8990592956543,46.51176834106445,125.0743637084961,101.35079956054688,77.1757583618164,37.892547607421875,36.93400192260742,136.3286590576172,97.00330352783203
2025-04-10,389.2220153808594,179.77268981933594,444.03070068359375,518.6347045898438,22.909822463989258,57.4709587097168,38.338905334472656,89.39152526855469,37.2927360534668,45.21184158325195,121.84784698486328,96.63275909423828,77.21468353271484,37.0904426574707,36.656883239746094,132.5264892578125,93.21324157714844
2025-04-11,395.3502502441406,182.39443969726562,452.2110900878906,527.8885498046875,24.121353149414062,60.491580963134766,39.47661590576172,90.152099609375,38.2180290222168,45.96028137207031,123.99886322021484,98.61145782470703,78.18777465820312,37.61228942871094,37.10416030883789,134.47177124023438,94.11611938476562
2025-04-14,398.80303955078125,184.54129028320312,455.27630615234375,533.0098266601562,24.6278133392334,62.17519760131836,39.952301025390625,90.75462341308594,38.35367202758789,46.4329833984375,125.29145812988281,99.51130676269531,79.52091217041016,38.443397521972656,37.77020263671875,136.11251831054688,94.38896179199219
2025-04-15,397.1208801269531,184.7688446044922,455.7838134765625,531.516845703125,24.722152709960938,61.689918518066406,39.63844680786133,90.9818115234375,38.2955436706543,46.5511589050293,124.66983032226562,99.87423706054688,78.84947967529297,38.501380920410156,37.765342712402344,135.2774200439453,93.7093276977539
2025-04-16,390.29412841796875,182.99794006347656,442.04034423828125,519.702392578125,22.487773895263672,57.560089111328125,39.32949447631836,88.53218841552734,38.61042785644531,45.82240676879883,122.96282958984375,96.40406799316406,78.00289154052734,38.4820556640625,37.425025939941406,133.9019317626953,91.3976058959961
