Date,DBMF,QQQ,SPY
2025-06-06,23.920698165893555,527.3672485351562,592.3495483398438
2025-06-09,23.93014907836914,528.1436157226562,592.8834228515625
2025-06-10,23.93960189819336,531.63671875,596.2449951171875
2025-06-11,24.08136558532715,529.8453369140625,594.5443725585938
2025-06-12,24.20423126220703,531.0892944335938,596.9072265625
2025-06-13,24.27984046936035,524.421630859375,590.2338256835938
2025-06-16,24.22313117980957,531.7162475585938,595.8494873046875
2025-06-17,24.242033004760742,526.5313720703125,590.7578735351562
2025-06-18,24.242033004760742,526.4417724609375,590.6688232421875
2025-06-20,24.260936737060547,524.292236328125,589.2816162109375
2025-06-23,24.242033004760742,529.6832275390625,595.1022338867188
2025-06-24,24.32709503173828,537.7831420898438,601.6764526367188
2025-06-25,24.34599494934082,539.157958984375,602.0136108398438
2025-06-26,24.468860626220703,544.1992797851562,606.7236328125
2025-06-27,24.45078468322754,546.0623779296875,609.738037109375
2025-06-30,24.479324340820312,549.5992431640625,612.6533813476562
2025-07-01,24.49835205078125,544.9664306640625,612.455078125
2025-07-02,24.564952850341797,548.7623291015625,615.2315063476562
2025-07-03,24.51738166809082,554.1622924804688,620.0803833007812
2025-07-07,24.44127082824707,549.9878540039062,615.4595336914062
2025-07-08,24.460296630859375,550.2967529296875,615.1224365234375
2025-07-09,24.50786590576172,554.1921997070312,618.8110961914062
2025-07-10,24.469810485839844,553.3952026367188,620.5563354492188
2025-07-11,24.49835205078125,552.1497192382812,618.3748168945312
2025-07-14,24.460296630859375,554.15234375,619.5547485351562
2025-07-15,24.35564613342285,554.660400390625,616.9072875976562
2025-07-16,24.460296630859375,555.2283325195312,618.9697265625
2025-07-17,24.460296630859375,559.7216186523438,622.7576293945312
2025-07-18,24.52689552307129,559.1836547851562,622.301513671875
2025-07-21,24.622034072875977,562.0828857421875,623.4815063476562
2025-07-22,24.679119110107422,559.1737060546875,623.5707397460938
2025-07-23,24.7362003326416,561.7241821289062,628.8757934570312
2025-07-24,24.688631057739258,562.9197998046875,629.083984375
2025-07-25,24.669605255126953,564.2747802734375,631.741455078125
2025-07-28,24.564952850341797,566.0381469726562,631.5828247070312
2025-07-29,24.545923233032227,565.1614379882812,629.9168701171875
2025-07-30,24.384185791015625,565.918701171875,629.1236572265625
2025-07-31,24.36515998840332,562.9197998046875,626.7637329101562
2025-08-01,24.193906784057617,551.8309326171875,616.49072265625
2025-08-04,24.374671936035156,562.0131225585938,625.8612670898438
2025-08-05,24.36515998840332,558.197265625,622.6881713867188
2025-08-06,24.393699645996094,565.2212524414062,627.457763671875
2025-08-07,24.49835205078125,567.1340942382812,626.9321899414062
2025-08-08,24.49835205078125,572.4244384765625,631.8207397460938
2025-08-11,24.469810485839844,570.730712890625,630.5713500976562
2025-08-12,24.66008949279785,577.9041137695312,637.2844848632812
2025-08-13,24.793285369873047,578.1930541992188,639.4659423828125
2025-08-14,24.707658767700195,577.7447509765625,639.525390625
2025-08-15,24.66008949279785,575.2041625976562,638.0281372070312
2025-08-18,24.698144912719727,574.9749755859375,637.8892822265625
2025-08-19,24.564952850341797,567.1740112304688,634.4286499023438
2025-08-20,24.536407470703125,563.8065185546875,632.742919921875
2025-08-21,24.536407470703125,561.1961669921875,630.2044677734375
2025-08-22,24.888423919677734,569.85400390625,639.8824462890625
2025-08-25,24.77425765991211,568.2100830078125,637.0662231445312
2025-08-26,24.74571418762207,570.4916381835938,639.733642578125
2025-08-27,24.7362003326416,571.368408203125,641.1912841796875
2025-08-28,24.821826934814453,574.9451293945312,643.4619750976562
2025-08-29,24.688631057739258,568.2898559570312,639.6245727539062
2025-09-02,24.755229949951172,563.5275268554688,634.884765625
2025-09-03,24.85036849975586,567.9611206054688,638.3255615234375
2025-09-04,25.00259017944336,573.1019287109375,643.6602783203125
2025-09-05,25.08821678161621,573.9288330078125,641.796142578125
2025-09-08,25.297523498535156,576.7284545898438,643.3727416992188
2025-09-09,25.326065063476562,578.3624877929688,644.8601684570312
2025-09-10,25.449745178222656,578.5517578125,646.724365234375
2025-09-11,25.640024185180664,581.919189453125,652.0988159179688
2025-09-12,25.630510330200195,584.4896240234375,651.880615234375
2025-09-15,25.83981704711914,589.4910888671875,655.3511352539062
2025-09-16,25.792245864868164,588.9929809570312,654.4488525390625
2025-09-17,25.75419044494629,587.8173217773438,653.6357421875
2025-09-18,25.830303192138672,593.1176147460938,656.6898193359375
2025-09-19,25.83981704711914,597.1326904296875,659.9423217773438
2025-09-22,25.944469451904297,600.667724609375,663.0645141601562
2025-09-23,25.973011016845703,596.6779174804688,659.4551391601562
2025-09-24,25.93495750427246,594.583251953125,657.3569946289062
2025-09-25,25.92544174194336,592.0198364257812,654.3242797851562
2025-09-26,25.98252296447754,594.4535522460938,658.072998046875
2025-09-29,26.08867835998535,597.20654296875,659.9224243164062
2025-09-30,26.117366790771484,598.8424072265625,662.4082641601562
2025-10-01,26.213001251220703,601.7150268554688,664.6654663085938
2025-10-02,26.25125503540039,604.188720703125,665.4309692382812
2025-10-03,26.356449127197266,601.645263671875,665.421142578125
2025-10-06,26.87286949157715,606.1636962890625,667.8074951171875
2025-10-07,26.930248260498047,602.9718627929688,665.3316040039062
2025-10-08,27.274526596069336,609.88427734375,669.2990112304688
2025-10-09,26.958938598632812,609.1461181640625,667.3600463867188
2025-10-10,25.993045806884766,588.0000610351562,649.32275390625
2025-10-13,26.748544692993164,600.4782104492188,659.2860107421875
2025-10-14,26.786800384521484,596.4783935546875,658.4805908203125
2025-10-15,26.968503952026367,600.6876220703125,661.4039916992188
2025-10-16,27.140640258789062,598.4633178710938,656.899658203125
2025-10-17,26.987627029418945,602.393310546875,660.62841796875
2025-10-20,27.44666862487793,609.98388671875,667.499267578125
2025-10-21,27.188457489013672,609.8244018554688,667.4892578125
2025-10-22,27.11195182800293,603.9493408203125,664.0191040039062
2025-10-23,27.140640258789062,609.0264282226562,667.9566650390625
2025-10-24,27.255399703979492,615.52978515625,673.4155883789062
2025-10-27,27.322343826293945,626.4918823242188,681.3603515625
2025-10-28,27.23627471923828,631.3095703125,683.1700439453125
2025-10-29,27.140640258789062,634.15234375,683.4981689453125
2025-10-30,27.169330596923828,624.45703125,675.98095703125
2025-10-31,27.131078720092773,627.4693603515625,678.1983642578125
2025-11-03,27.178895950317383,630.4716796875,679.4711303710938
2025-11-04,26.81549072265625,617.6743774414062,671.4169921875
2025-11-05,26.958938598632812,621.6941528320312,673.7437133789062
2025-11-06,26.844179153442383,610.1136474609375,666.514892578125
2025-11-07,26.920684814453125,608.1885375976562,667.1710815429688
2025-11-10,27.226709365844727,621.6442260742188,677.5819091796875
2025-11-11,27.398849487304688,619.9884643554688,679.1329956054688
2025-11-12,27.64749526977539,619.4996948242188,679.5108642578125
2025-11-13,27.35103416442871,606.8519897460938,668.2350463867188
2025-11-14,27.169330596923828,607.310791015625,668.125732421875
2025-11-17,27.11195182800293,602.1240234375,661.901123046875
2025-11-18,27.092824935913086,594.792724609375,656.3428344726562
2025-11-19,27.255399703979492,598.3436889648438,658.87841796875
2025-11-20,27.264965057373047,584.1798095703125,648.8355712890625
2025-11-21,27.226709365844727,588.568603515625,655.2987670898438
2025-11-24,27.44666862487793,603.6201782226562,664.9437866210938
2025-11-25,27.51361083984375,607.3406982421875,671.1981811523438
2025-11-26,27.666622161865234,612.70703125,675.8318481445312
2025-11-28,27.64749526977539,617.6743774414062,679.5208129882812
2025-12-01,27.417978286743164,615.599609375,676.4185180664062
2025-12-02,27.494482040405273,620.4173583984375,677.67138671875
2025-12-03,27.51361083984375,621.9335327148438,680.0180053710938
2025-12-04,27.40841293334961,621.35498046875,680.51513671875
2025-12-05,27.427539825439453,623.8884887695312,681.8078002929688
2025-12-08,27.40841293334961,622.6915893554688,679.7594604492188
2025-12-09,27.57098960876465,623.4595947265625,679.1727294921875
2025-12-10,27.676185607910156,626.0130615234375,683.6771850585938
2025-12-11,27.762256622314453,623.98828125,685.26806640625
2025-12-12,27.70487403869629,612.0587158203125,677.9000244140625
2025-12-15,27.666622161865234,608.9865112304688,676.8758544921875
2025-12-16,27.58055305480957,610.1934204101562,675.0264282226562
2025-12-17,27.63793182373047,598.8822631835938,667.5986938476562
2025-12-18,27.676185607910156,607.5601806640625,672.6399536132812
2025-12-19,28.020463943481445,615.4799194335938,678.7363891601562
2025-12-22,28.125659942626953,618.4302368164062,682.96484375
2025-12-23,28.183040618896484,621.3265380859375,686.0863037109375
2025-12-24,28.15435028076172,623.144287109375,688.4996948242188
2025-12-26,28.33605194091797,623.1043090820312,688.4298706054688
2025-12-29,28.001338958740234,620.088134765625,685.9765625
2025-12-30,28.029226303100586,618.64990234375,685.138916015625
2025-12-31,27.949542999267578,613.536376953125,680.062744140625
2026-01-02,28.039188385009766,612.347900390625,681.309326171875
2026-01-05,28.248361587524414,617.2117309570312,685.846923828125
2026-01-06,28.328046798706055,622.6348876953125,689.92578125
2026-01-07,28.21847915649414,623.2341918945312,687.701904296875
2026-01-08,28.168676376342773,619.6885986328125,687.632080078125
2026-01-09,28.38780975341797,625.86083984375,692.1796264648438
2026-01-12,28.736433029174805,626.3801879882812,693.2666625976562
2026-01-13,28.696590423583984,625.4513549804688,691.8804931640625
2026-01-14,28.79619598388672,618.769775390625,688.479736328125
2026-01-15,28.74639320373535,620.9970092773438,690.3546142578125
2026-01-16,28.596982955932617,620.4776611328125,689.7761840820312
2026-01-20,28.646787643432617,607.2942504882812,675.7345581054688
2026-01-21,29.07509422302246,615.50390625,683.5332641601562
2026-01-22,29.373912811279297,619.978271484375,687.103515625
2026-01-23,29.244426727294922,621.935791015625,687.352783203125
2026-01-26,29.184659957885742,624.67236328125,690.84326171875
2026-01-27,29.752418518066406,630.335205078125,693.5957641601562
2026-01-28,29.951629638671875,632.4225463867188,693.5259399414062
2026-01-29,30.07115936279297,628.6373291015625,692.1497192382812
2026-01-30,29.07509422302246,621.0868530273438,690.0853271484375
2026-02-02,28.95556640625,625.3515014648438,693.5159912109375
2026-02-03,29.48348045349121,615.7435913085938,687.6520385742188
2026-02-04,29.56316566467285,604.9871826171875,684.3211059570312
2026-02-05,29.08505630493164,596.2781982421875,675.7744750976562
2026-02-06,30.041275024414062,608.8822631835938,688.739013671875
2026-02-09,30.499465942382812,613.54638671875,692.0599975585938
2026-02-10,30.399858474731445,610.699951171875,690.2349243164062
2026-02-11,30.509424209594727,612.337890625,690.075439453125
2026-02-12,30.041275024414062,599.8836059570312,679.41455078125
2026-02-13,30.260408401489258,601.1619873046875,679.8931884765625
2026-02-17,30.06119728088379,600.542724609375,680.9901733398438
2026-02-18,30.42974090576172,605.027099609375,684.4208374023438
2026-02-19,30.489505767822266,602.7100219726562,682.61572265625
2026-02-20,30.848087310791016,608.0433349609375,687.5523071289062
2026-02-23,30.828166961669922,600.652587890625,680.531494140625
2026-02-24,30.987537384033203,607.1044921875,685.4779052734375
2026-02-25,31.19670867919922,615.9033813476562,691.26220703125
2026-02-26,31.11702537536621,608.4727783203125,687.422607421875
2026-02-27,31.346118927001953,606.5252075195312,684.1216430664062
2026-03-02,31.166828155517578,607.32421875,684.5106201171875
2026-03-03,30.200645446777344,600.8224487304688,678.4771118164062
2026-03-04,30.489505767822266,609.9808959960938,683.2639770507812
2026-03-05,30.130922317504883,608.1431274414062,679.4544067382812
2026-03-06,30.688716888427734,598.9946899414062,670.5487060546875
2026-03-09,30.74848175048828,606.99462890625,676.4227294921875
2026-03-10,30.808244705200195,607.004638671875,675.3356323242188
2026-03-11,30.768402099609375,606.9247436523438,674.4879760742188
2026-03-12,30.778362274169922,596.5078735351562,664.2459106445312
2026-03-13,30.539308547973633,592.9722900390625,660.4862060546875
2026-03-16,30.69867706298828,599.6239013671875,667.2078857421875
2026-03-17,30.94769287109375,602.5502319335938,668.9630126953125
2026-03-18,30.688716888427734,594.15087890625,659.6285400390625
2026-03-19,30.120960235595703,592.273193359375,658.0029907226562
2026-03-20,29.69265365600586,581.3269653320312,648.5700073242188
2026-03-23,29.43367576599121,588.0,655.3800048828125
2026-03-24,29.593046188354492,583.97998046875,653.1799926757812
2026-03-25,29.792259216308594,587.8200073242188,656.8200073242188
2026-03-26,29.74245834350586,573.7899780273438,645.0900268554688
2026-03-27,30.111000061035156,562.5800170898438,634.0900268554688
2026-03-30,30.209999084472656,558.280029296875,631.969970703125
2026-03-31,30.149999618530273,577.1799926757812,650.3400268554688
2026-04-01,30.209999084472656,584.3099975585938,655.239990234375
2026-04-02,30.309999465942383,584.97998046875,655.8300170898438
2026-04-06,30.440000534057617,588.5,658.9299926757812
2026-04-07,30.43000030517578,588.5900268554688,659.219970703125
2026-04-08,30.18000030517578,606.0900268554688,676.010009765625
2026-04-09,30.270000457763672,610.1900024414062,679.9099731445312
2026-04-10,30.329999923706055,611.0700073242188,679.4600219726562
2026-04-13,30.440000534057617,617.3900146484375,686.0999755859375
2026-04-14,30.299999237060547,628.5999755859375,694.4600219726562
2026-04-15,30.260000228881836,637.4000244140625,699.9400024414062
2026-04-16,30.420000076293945,640.469970703125,701.6599731445312
2026-04-17,29.969999313354492,648.8499755859375,710.1400146484375
2026-04-20,30.170000076293945,646.7899780273438,708.719970703125
2026-04-21,30.329999923706055,644.3300170898438,704.0800170898438
2026-04-22,30.40999984741211,655.1099853515625,711.2100219726562
2026-04-23,30.469999313354492,651.4199829101562,708.4500122070312
2026-04-24,30.510000228881836,663.8800048828125,713.9400024414062
2026-04-27,30.6200008392334,664.22998046875,715.1699829101562
2026-04-28,30.719999313354492,657.5499877929688,711.6900024414062
2026-04-29,31.1200008392334,661.5700073242188,711.5800170898438
2026-04-30,30.559999465942383,667.739990234375,718.6599731445312
2026-05-01,30.530000686645508,674.1500244140625,720.6500244140625
2026-05-04,30.700000762939453,672.8800048828125,718.010009765625
2026-05-05,30.739999771118164,681.6099853515625,723.77001953125
2026-05-06,30.450000762939453,695.77001953125,733.8300170898438
2026-05-07,30.549999237060547,694.9400024414062,731.5800170898438
2026-05-08,30.690000534057617,711.22998046875,737.6199951171875
2026-05-11,31.020000457763672,713.2899780273438,739.2999877929688
2026-05-12,31.020000457763672,707.239990234375,738.1799926757812
2026-05-13,31.1200008392334,714.7100219726562,742.3099975585938
2026-05-14,31.239999771118164,719.7899780273438,748.1699829101562
2026-05-15,31.229999542236328,708.9299926757812,739.1699829101562
2026-05-18,31.309999465942383,705.8800048828125,738.6500244140625
2026-05-19,31.31999969482422,701.530029296875,733.72998046875
2026-05-20,31.110000610351562,713.1500244140625,741.25
2026-05-21,31.110000610351562,714.510009765625,742.719970703125
2026-05-22,31.09000015258789,717.5399780273438,745.6400146484375
2026-05-26,31.170000076293945,730.280029296875,750.5900268554688
2026-05-27,31.010000228881836,729.4500122070312,750.4600219726562
2026-05-28,31.040000915527344,735.5999755859375,754.5999755859375
2026-05-29,31.0,738.3099975585938,756.47998046875
2026-06-01,31.290000915527344,742.739990234375,758.5399780273438
2026-06-02,31.40999984741211,746.1599731445312,759.5700073242188
2026-06-03,31.420000076293945,744.2100219726562,754.239990234375
2026-06-04,31.290000915527344,740.6099853515625,757.0900268554688
2026-06-05,30.65999984741211,705.0599975585938,737.5499877929688
2026-06-08,30.8700008392334,716.0700073242188,739.219970703125
2026-06-09,30.780000686645508,707.8300170898438,737.0499877929688
2026-06-10,30.799999237060547,693.6900024414062,725.4299926757812
2026-06-11,30.79010009765625,709.5700073242188,734.219970703125
